ID,Title,About,Score,Categories,img_url,1,2,3,4,5,total_reviews,TA_url
41,City Walls,,4.5,Historic Walking Areas,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/fc/df/79/a-view-outside-the-wall.jpg?w=900&h=600&s=1,4,2,64,596,"1,776","2,442",https://www.tripadvisor.ie/Attraction_Review-g186482-d213708-Reviews-City_Walls-Derry_County_Londonderry_Northern_Ireland.html
40,Visit Derry - Visitor Information Centre,,5.0,Visitor Centres,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/16/d5/01/visit-derry-visitor-informatio.jpg?w=900&h=600&s=1,0,2,7,39,236,284,https://www.tripadvisor.ie/Attraction_Review-g186482-d213732-Reviews-Visit_Derry_Visitor_Information_Centre-Derry_County_Londonderry_Northern_Ireland.html
35,The Spa Dunamoy,"The Award winning 4 star Spa at Dunamoy is only 14 miles North from Central Belfast, but here you will find peace and tranquility in the heart of the rolling Co Antrim Countryside. The Spa features multiple treatment rooms, including the dual bath/massage suite, a 10m spa pool and solarium/ relaxation area. The Spa at Dunamoy is proud to be one of the few able to showcase award winning brand Elemis, featuring specially selected treatments from this leading luxury spa and skincare brand. These include signature facials, detox rituals and luxurious body massage, plus a well stocked shopping area for the perfect gift. Escape with friends or book a romantic getaway, either as a day spa customer or a resident in one of our beautiful stone cottages",5.0,Speciality & Gift Shops • Spas • Thermal Spas,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/6d/2d/9e/spa-pool-at-dunamoy.jpg?w=900&h=600&s=1,1,2,6,7,199,215,https://www.tripadvisor.ie/Attraction_Review-g1226794-d7733652-Reviews-The_Spa_Dunamoy-Ballyclare_Newtownabbey_County_Antrim_Northern_Ireland.html
37,Supercar Experience Ireland,,5.0,Adrenaline & Extreme Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/69/ca/be/supercar-experience-ireland.jpg?w=900&h=600&s=1,2,3,8,17,229,259,https://www.tripadvisor.ie/Attraction_Review-g2165813-d21058833-Reviews-Supercar_Experience_Ireland-Crumlin_County_Antrim_Northern_Ireland.html
36,Coast Road,,5.0,Scenic Drives,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/da/6f/8c/view-from-a-hill.jpg?w=900&h=600&s=1,0,0,0,30,180,210,https://www.tripadvisor.ie/Attraction_Review-g667786-d3916159-Reviews-Coast_Road-Larne_County_Antrim_Northern_Ireland.html
34,Derry Blue Badge Guide,,5.0,Sightseeing Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/7a/3b/db/derry-ireland.jpg?w=900&h=600&s=1,1,3,6,15,396,421,https://www.tripadvisor.ie/Attraction_Review-g186482-d1898164-Reviews-Derry_Blue_Badge_Guide-Derry_County_Londonderry_Northern_Ireland.html
33,The Edge Watersports,"The Edge at Crannagh Activity Centre is the perfect destination for watersports enthusiasts, located outside Coleraine, just a 10 minute drive from Portrush and Portstewart. Based on the banks of the stunning Lower Bann Estuary, between Portstewart and Coleraine, The Edge Watersports at the Crannagh Activity Centre is the number one Watersports destination on the North Coast. With 26 years’ experience in providing fun and accessible activities for individuals, families and groups. Over the years Rob, Joan and the team have won many awards including Services to Sport, the TripAdvisor Certificate of Excellence and Travellers Choice Award as well as being voted The North Coast’s Tourism Attraction of the Year since 2016. Activities on offer are as follows: Waterskiing, Wakeboarding, Stand Up Paddleboarding, Kayaking and Canoeing. All delivered by qualified and experienced staff. Book your next adventure and experience what sets us apart.",5.0,Water Parks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/66/07/fa/best-family-fun.jpg?w=900&h=600&s=1,0,1,2,10,135,148,https://www.tripadvisor.ie/Attraction_Review-g209956-d8445136-Reviews-The_Edge_Watersports-Coleraine_County_Londonderry_Northern_Ireland.html
38,Causeway Coastal Route,"The Causeway Coastal Route is a designated tourist drive around the coast of Northern Ireland between Belfast and Londonderry. The route follows the coast and takes you to several major tourist attractions including The Giant's Causeway, Carrick-a-Rede Rope Bridge, Dunluce Castle, The Old Bushmills Whiskey Distillery and the Glens of Antrim. There are a further nine shorter scenic routes that loop off the main Coastal Route. These are : Islandmagee, Slemish Mountain, Glenariff, Glendun, Torr Road, Glenshesk, Bann Valley, Binevenagh Mountain and the Roe Valley.",5.0,Beaches • Scenic Drives • Scenic Walking Areas,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/12/fa/c5/20160429-131615-largejpg.jpg?w=900&h=600&s=1,4,7,29,337,"1,752","2,129",https://www.tripadvisor.ie/Attraction_Review-g551728-d2423167-Reviews-Causeway_Coastal_Route-Ballintoy_County_Antrim_Northern_Ireland.html
32,Derry Guided Tours,,5.0,City Tours • Cultural Tours • Historical & Heritage Tours • Walking Tours • Sightseeing Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/b9/7e/47/getlstd-property-photo.jpg?w=900&h=600&s=1,0,1,1,7,306,314,https://www.tripadvisor.ie/Attraction_Review-g186482-d7982386-Reviews-Derry_Guided_Tours-Derry_County_Londonderry_Northern_Ireland.html
31,War Years Remembered (War Museum),,5.0,Military Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/a4/1f/3c/images-from-the-war-years.jpg?w=900&h=600&s=1,1,0,0,5,178,184,https://www.tripadvisor.ie/Attraction_Review-g1226794-d10148880-Reviews-War_Years_Remembered_War_Museum-Ballyclare_Newtownabbey_County_Antrim_Northern_.html
20,Sheans Horse Farm,"Enjoy the most extensive Horse / Pony Trekking and Hacking facilities along Ireland’s North Coast at Sheans Horse Farm. Sheans Horse Farm is a Riding School and Trekking Centre on the McKinley family farm in the North Antrim hills. Our riding takes place on miles of offroad tracks that wind high into the beautiful North Antrim Hills. Beginners or confident riders can experience the freedom, fun and buzz of horse riding at Sheans Horse Farm.",5.0,Horseback Riding Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/8d/3e/3f/stunning-views-from-the.jpg?w=900&h=600&s=1,1,1,1,9,508,520,https://www.tripadvisor.ie/Attraction_Review-g1593290-d1806133-Reviews-Sheans_Horse_Farm-Armoy_County_Antrim_Northern_Ireland.html
12,Trinity College Dublin,"The building facade of Trinity College is among many constructed since the foundation of the College on March 13th, 1592. The design is attributed to Theodore Jacobsen, a London-based amateur architect, with the collaboration of Henry Keene and John Sanderson.",4.5,Architectural Buildings,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/a9/97/48/trinity-college.jpg?w=900&h=600&s=1,62,174,"1,382","4,931","7,355","13,904",https://www.tripadvisor.ie/Attraction_Review-g186605-d188502-Reviews-Trinity_College_Dublin-Dublin_County_Dublin.html
13,The Irish  Rock 'N' Roll Museum Experience,The Irish Rock 'N' Roll Museum Experience tells the story of the Irish music scene with a tour of a working music venue & recording facilities in Temple Bar.,5.0,Speciality Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/4f/92/41/the-irish-rock-n-roll.jpg?w=900&h=600&s=1,26,33,74,275,"2,356","2,754",https://www.tripadvisor.ie/Attraction_Review-g186605-d8342762-Reviews-The_Irish_Rock_N_Roll_Museum_Experience-Dublin_County_Dublin.html
14,Teeling Whiskey Distillery,"Situated in the heart of Dublin city, in the historic Liberties, Teeling Whiskey Distillery is the first new distillery to open in Dublin city in over 125 years. Visitors can experience the sights, sounds, smells and tastes of a fully operational distillery on a guided tour, followed by a range of tasting options, to suit all tastes from whiskey beginners to connoisseurs. There are also premium tour options for Single Malt enthusiasts.",4.5,Distilleries,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/f8/21/44/teeling-whiskey-distillery.jpg?w=900&h=600&s=1,32,33,110,707,"3,478","4,358",https://www.tripadvisor.ie/Attraction_Review-g186605-d7813498-Reviews-Teeling_Whiskey_Distillery-Dublin_County_Dublin.html
11,EPIC The Irish Emigration Museum,"Don't just visit Ireland, understand it with a visit to the EPIC, winner of Europe's Leading Tourist Attraction at the World Travel Awards 2019. EPIC is an interactive journey about how a small island made a big impact on the world. Discover why Irishness is celebrated around the world, with a journey through Irish history & culture, told from the perspective of those who lived. To begin your journey you will receive a stamped passport as you enter the exhibition, & then follow a path through the 20 themed galleries. You will discover why people left, see how they influenced the world they found, & experience the connection between their descendants & Ireland today. Immerse yourself in the stories of some of the most remarkable tales of sacrifice, endurance, adventure, and discovery the world has ever known. EPIC brings these amazing stories to life in a unique & spectacular way. Located in Dublin's Docklands. Open daily from 10am. Last entry is 5pm, museum closes at 6:45pm.",5.0,Speciality Museums • History Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/7f/31/75/discovering-and-inventing.jpg?w=900&h=600&s=1,36,61,180,855,"7,292","8,424",https://www.tripadvisor.ie/Attraction_Review-g186605-d10184456-Reviews-EPIC_The_Irish_Emigration_Museum-Dublin_County_Dublin.html
70,Medieval Mile Museum,"Located on the 13th century site of St Mary's cruciform church and graveyard. As the starting point of the 'Medieval Mile' trail, it brings to life Kilkenny's history as Ireland's premier medieval city. Displays of Kilkenny's civic treasures and replicas of some of the High Crosses of Ossory illustrate the local Gaelic monastic heritage and the ancient city's historic role in Ireland. The Interactive Audio Tour is available throughout the day, and can be downloaded to your personal device. Audio Guides are also available, and come in 5 languages (English, German, French, Italian, Spanish). Child friendly versions are also available in each language. The LEGO® mini figure Hunt, which sees 10 characters from Kilkenny's history hidden around the museum in the form of LEGO® mini figures has become extremely popular with kids of all ages! School tours, language schools and third level, please see our website for costings and booking information.",5.0,Natural History Museums • History Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/cb/c6/f7/main-entrance.jpg?w=900&h=600&s=1,2,10,20,87,626,745,https://www.tripadvisor.ie/Attraction_Review-g186616-d12251831-Reviews-Medieval_Mile_Museum-Kilkenny_County_Kilkenny.html
71,Experience Gaelic Games,"This is a hands on activity - full of fun and laughter and delivered in the heart of the community. A fun mix of culture, history, sport and soft activity. Experience Gaelic Games introduce visiting groups to Ireland’s greatest cultural secret and most popular sports – Gaelic Football, Hurling -(Stick and Ball game), Gaelic Handball along with dance. A uniquely authentic Irish activity! – just about the most memorable and fun Irish experience visitors can have!",5.0,Sports Camps & Clinics,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/9f/bc/4e/everyone-engaged-everyone.jpg?w=900&h=600&s=1,0,0,1,13,412,426,https://www.tripadvisor.ie/Attraction_Review-g186605-d1903191-Reviews-Experience_Gaelic_Games-Dublin_County_Dublin.html
66,Arigna Mining Experience,,5.0,Mines,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/cd/b1/5f/underground-tour-arigna.jpg?w=900&h=600&s=1,7,1,11,121,805,944,https://www.tripadvisor.ie/Attraction_Review-g315887-d1382959-Reviews-Arigna_Mining_Experience-Roscommon_County_Roscommon_Western_Ireland.html
65,Nano Nagle Place,"Winners of the prestigious Council of Europe Museum Prize 2022! Nano Nagle Place is a restored walled convent with beautiful hidden gardens and graveyards, the fab Good Day Deli garden café and design & book shop in the centre of bustling Cork city. Our state of the art heritage centre tells the extraordinary story of C18th Cork city and how Nano Nagle worked tirelessly to educate the poor of the city. History, heritage, culture, great food & coffee, stunning architecture & landscaping and a very warm welcome await! Come and explore all that's good in Cork!",5.0,History Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/9f/be/a0/restaurant.jpg?w=900&h=600&s=1,0,4,2,50,473,528,https://www.tripadvisor.ie/Attraction_Review-g186600-d12612835-Reviews-Nano_Nagle_Place-Cork_County_Cork.html
61,Dún Aonghasa,"Perched on a cliff overlooking the Atlantic Ocean, Dun Aonghasa is the largest of the prehistoric stone forts of the Aran Islands. It is enclosed by three massive dry-stone walls and a chevaux-de-frise consisting of blocks of limestone set vertically into the ground to deter attackers. Originally constructed c.1100BC, it was re-fortified around 700-800 AD. Excavations revealed significant evidence of prehistoric metalworking, as well as several burials. Visitor safety information: The fort is about 1km from the Visitors Centre and is approached over rising ground. The last section of the path is over rough, natural rock and care is needed, especially when descending. Boots or strong walking shoes are recommended. There is no fence or barrier at the edge of the cliff.",5.0,Historic Sites • Ancient Ruins,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/13/18/e5/dun-aonghasa.jpg?w=900&h=600&s=1,5,8,31,237,"1,149","1,430",https://www.tripadvisor.ie/Attraction_Review-g551521-d564755-Reviews-Dun_Aonghasa-Inishmore_Aran_Islands_County_Galway_Western_Ireland.html
